label,timestamp,latitute,longitude,altitute,accuracy,provider
No activity,1422004621331,NA,NA,NA,NA,NA
Work,1422004663790,NA,NA,NA,NA,NA
Work,1422004695398,NA,NA,NA,NA,NA
Dinner,1422004838677,NA,NA,NA,NA,NA
Walk,1422004859675,NA,NA,NA,NA,NA
Breakfast,1422004898547,NA,NA,NA,NA,NA
Run,1422004927915,NA,NA,NA,NA,NA
Walk,1422004935527,NA,NA,NA,NA,NA
